card_name
lugia ex 105 115
meganium ex 106 115
tarpaud ex 107 115
cizayox ex 108 115
steelix ex 109 115
typhlosion ex 110 115
tyranocif ex 111 115
noctali ex 112 115
entei star 113 115
raikou star 114 115
suicune star 115 115
persian ex de rocket 116 115
celebi ex 117 115
zarbi a a 28
zarbi b b 28
zarbi c c 28
zarbi d d 28
zarbi e e 28
zarbi f f 28
zarbi g g 28
zarbi h h 28
zarbi i i 28
zarbi j j 28
zarbi k k 28
zarbi l l 28
zarbi m m 28
zarbi n n 28
zarbi o o 28
zarbi p p 28
zarbi q q 28
zarbi r r 28
zarbi s s 28
zarbi t t 28
zarbi u u 28
zarbi v v 28
zarbi w w 28
zarbi x x 28
zarbi y y 28
zarbi z z 28
zarbi ? ? 28
zarbi ! ! 28
branette 1 100
tortank d especes delta 2 100
camerupt 3 100
dracaufeu d especes delta 4 100
triopikeur 5 100
ludicolo d especes delta 6 100
lovdisc 7 100
elecsprint 8 100
mysdibule 9 100
tenefix 10 100
avaltout 11 100
tauros 12 100
grodoudou 13 100
tortank 14 100
cacturne d especes delta 15 100
galifeu 16 100
teraclope 17 100
rapasdepic d especes delta 18 100
massko d especes delta 19 100
groret 20 100
toudoudou 21 100
krabboss d especes delta 22 100
ramboum 23 100
flobio 24 100
charmina 25 100
bekipan d especes delta 26 100
laggron 27 100
florizarre 28 100
reptincel 29 100
reptincel d especes delta 30 100
galifeu 31 100
massko 32 100
gloupti 33 100
herbizarre 34 100
herbizarre 35 100
galegon 36 100
lombre 37 100
flobio 38 100
pifeuil 39 100
polichombr 40 100
skitty 41 100
carabaffe 42 100
carabaffe 43 100
galekid 44 100
bulbizarre 45 100
bulbizarre 46 100
cacnea 47 100
salameche 48 100
salameche d especes delta 49 100
taupiqueur 50 100
skelenox 51 100
dynavolt 52 100
rondoudou 53 100
krabby 54 100
nenupiot 55 100
meditikka 56 100
gobou 57 100
gobou 58 100
chamallot 59 100
grainipiot 60 100
piafabec 61 100
spoink 62 100
carapuce 63 100
carapuce 64 100
poussifeu 65 100
poussifeu 66 100
arcko 67 100
arcko d especes delta 68 100
chuchmur 69 100
goelise 70 100
entretien de leo 71 100
naufrage 72 100
le reseau de cileo 73 100
arret de cristal 74 100
plage de cristal 75 100
 echarde de cristal 76 100
double guerison totale 77 100
double boule 78 100
cercle holon 79 100
baie de memoire 80 100
echarde mysterieuse 81 100
poke balle 82 100
pokenav 83 100
point d'echange 84 100
tempete 85 100
recherche d'energie 86 100
potion 87 100
double energie multicolore 88 100
galeking ex 89 100
brasegali ex 90 100
delcatty ex 91 100
brouhabam ex 92 100
groudon ex 93 100
jirachi ex 94 100
kyogre ex 95 100
jungko ex d especes delta 96 100
tengalice ex 97 100
laggron ex 98 100
alakazam star 99 100
celebi star 100 100
galeking 1 108
altaria 2 108
armaldo 3 108
branette 4 108
brasegali 5 108
dracaufeu 6 108
vacilys 7 108
delcatty 8 108
gardevoir 9 108
kabutops 10 108
mackogneur 11 108
raichu 12 108
monaflemit 13 108
teraclope 14 108
lanturn 15 108
magneton 16 108
mysdibule 17 108
grahyena 18 108
feunard 19 108
amonistar 20 108
pichu 21 108
tenefix 22 108
seviper 23 108
qulbutoke 24 108
mangriff 25 108
anorith 26 108
cacturne 27 108
reptincel 28 108
galifeu 29 108
oniglali 30 108
kirlia 31 108
galegon 32 108
machopeur 33 108
charmina 34 108
metang 35 108
pifeuil 36 108
phogleur 37 108
sharpedo 38 108
drackhaus 39 108
vibraninf 40 108
vigoroth 41 108
galekid 42 108
draby 43 108
balbuto 44 108
terhal 45 108
cacnea 46 108
carvanha 47 108
salameche 48 108
loupio 49 108
skelenox 50 108
kabuto 51 108
lilia 52 108
machoc 53 108
magneti 54 108
meditikka 55 108
amonita 56 108
pikachu 57 108
medhyena 58 108
tarsal 59 108
grainipiot 60 108
polichombr 61 108
skitty 62 108
parecool 63 108
stalgamin 64 108
obalie 65 108
tylton 66 108
poussifeu 67 108
kraknoix 68 108
goupix 69 108
okeoke 70 108
zone de combat 71 108
stade d'aragon 72 108
recyclage d'energie 73 108
suppression d'energie 2 74 108
echange d'energie 75 108
stade de glacia 76 108
super ball 77 108
master ball 78 108
stade de spectra 79 108
professor seko 80 108
scott 81 108
stade de damien 82 108
les conseils de pierre 83 108
fossile griffe hp 40 84 108
mysterieux fossile hp 50 85 108
fossile racine hp 40 86 108
energie obscurite 87 108
energie metal 88 108
energies multiples 89 108
energie cyclone 90 108
energie de distorsion 91 108
absol ex 92 108
kaorine ex 93 108
libegon ex 94 108
metalosse ex 95 108
drattak ex 96 108
tengalice ex 97 108
airmure ex 98 108
kaimorse ex 99 108
pyroli star 100 108
voltali star 101 108
aquali star 102 108
energie plante 103 108
energie feu 104 108
energie eau 105 108
energie electrique 106 108
energie psy 107 108
energie combat 108 108
pharamp d especes delta 1 101
aligatueur d especes delta 2 101
scarhino d especes delta 3 101
meganium d especes delta 4 101
milobellus d especes delta 5 101
nidoking d especes delta 6 101
nidoqueen d especes delta 7 101
feunard d especes delta 8 101
scarabrute d especes delta 9 101
ronflex d especes delta 10 101
togetic d especes delta 11 101
typhlosion d especes delta 12 101
arbok d especes delta 13 101
crustabri d especes delta 14 101
lamantine d especes delta 15 101
scorplane d especes delta 16 101
lippoutou d especes delta 17 101
coxyclaque d especes delta 18 101
excelangue d especes delta 19 101
demanta d especes delta 20 101
maraiste d especes delta 21 101
hypocean d especes delta 22 101
tropius d especes delta 23 101
vibraninf d especes delta 24 101
xatu d especes delta 25 101
macronium d especes delta 26 101
crocrodil d especes delta 27 101
draco d especes delta 28 101
elektek d especes delta 29 101
lainergie d especes delta 30 101
hypotrempe d especes delta 31 101
kirlia 32 101
kirlia d especes delta 33 101
nidorina d especes delta 34 101
nidorino d especes delta 35 101
feurisson d especes delta 36 101
hypocean d especes delta 37 101
drackhaus d especes delta 38 101
queulorior d especes delta 39 101
heledelle d especes delta 40 101
togepi d especes delta 41 101
vibraninf d especes delta 42 101
draby d especes delta 43 101
germignon d especes delta 44 101
hericendre d especes delta 45 101
minidraco d especes delta 46 101
abo d especes delta 47 101
elekid d especes delta 48 101
barpau d especes delta 49 101
hypotrempe d especes delta 50 101
embrylex 51 101
embrylex d especes delta 52 101
coxy d especes delta 53 101
wattouat d especes delta 54 101
natu d especes delta 55 101
nidoran f d especes delta 56 101
nidoran m d especes delta 57 101
ymphect 58 101
ymphect d especes delta 59 101
tarsal 60 101
tarsal d especes delta 61 101
otaria d especes delta 62 101
kokiyas d especes delta 63 101
lippouti d especes delta 64 101
tylton d especes delta 65 101
nirondelle d especes delta 66 101
kaiminus d especes delta 67 101
kraknoix d especes delta 68 101
kraknoix d especes delta 69 101
goupix d especes delta 70 101
axoloto d especes delta 71 101
pare chocs 72 101
copieuse 73 101
heritage holon 74 101
mentor holon 75 101
l'ermite de l'ile 76 101
le projet de m. rochard 77 101
canne 78 101
methode d'entrainement du professeur orme 79 101
recherche du professeur chen 80 101
fetiche de force 81 101
journaliste tele 82 101
echange 83 101
energie holon ff 84 101
energie holon gl 85 101
energie holon wp 86 101
energie super 87 101
energie multicolore delta 88 101
energie codee 89 101
altaria ex d especes delta 90 101
dracolosse ex d especes delta 91 101
libegon ex d especes delta 92 101
gardevoir ex d especes delta 93 101
hyporoi ex d especes delta 94 101
latias ex d especes delta 95 101
latios ex d especes delta 96 101
rayquaza ex d especes delta 97 101
drattak ex d especes delta 98 101
tyranocif ex d especes delta 99 101
dracaufeu star d especes delta 100 101
mew star d especes delta 101 101
branette 1 101
kaorine 2 101
nostenfer 3 101
celebi obscur 4 101
electrode 5 101
brouhabam 6 101
scarhino 7 101
jirachi 8 101
mackogneur 9 101
charmina 10 101
metalosse 11 101
milobellus 12 101
scarabrute 13 101
tengalice 14 101
kaimorse 15 101
joliflor 16 101
eoko 17 101
rosabyss 18 101
serpang 19 101
maskadra 20 101
metang 21 101
feunard 22 101
morpheo pluie 23 101
relicanth 24 101
morpheo neige 25 101
morpheo soleil 26 101
tropius 27 101
terhal 28 101
terhal 29 101
morpheo 30 101
kaorine 31 101
corayon 32 101
dodrio 33 101
oniglali 34 101
ortide 35 101
nosferalto 36 101
toudoudou 37 101
lanturn 38 101
ramboum 39 101
lovdisc 40 101
machopeur 41 101
charmina 42 101
metang 43 101
metang 44 101
pifeuil 45 101
rhinoferos 46 101
phogleur 47 101
spinda 48 101
staross 49 101
avaltout 50 101
tentacruel 51 101
balbuto 52 101
balbuto 53 101
terhal 54 101
germignon 55 101
loupio 56 101
loupio 57 101
coquiperl 58 101
hericendre 59 101
doduo 60 101
barpau 61 101
gloupti 62 101
rondoudou 63 101
machoc 64 101
meditikka 65 101
meditikka 66 101
negapi 67 101
mystherbe 68 101
posipi 69 101
rhinocorne 70 101
grainipiot 71 101
polichombr 72 101
stalgamin 73 101
obalie 74 101
stari 75 101
arakdo 76 101
tentacool 77 101
togepi 78 101
kaiminus 79 101
voltorbe 80 101
goupix 81 101
chuchmur 82 101
nosferapti 83 101
machine technique ancienne [glace] 84 101
machine technique ancienne [pierre] 85 101
machine technique ancienne [acier] 86 101
tombeau antique 87 101
ruines desert 88 101
grotte island 89 101 sl1
herbe sauveuse 90 101
tempete magnetique 91 101
les conseils de pierre 92 101
groudon ex 93 101
kyogre ex 94 101
metalosse ex 95 101
feunard ex 96 101
regice ex 97 101
regirock ex 98 101
registeel ex 99 101
rafflesia ex 100 101
grodoudou ex 101 101
groudon 102 101
dardargnan 1 112
papilusion 2 112
lamantine 3 112
metamorph 4 112
noadkoko 5 112
kangourex 6 112
ossatueur 7 112
nidoking 8 112
nidoqueen 9 112
roucarnage 10 112
tartard 11 112
raichu 12 112
galopa 13 112
flagadoss 14 112
ronflex 15 112
tauros 16 112
empiflor 17 112
arcanin 18 112
leveinard 19 112
crustabri 20 112
dodrio 21 112
triopikeur 22 112
canarticho 23 112
rapasdepic 24 112
hypnomade 25 112
krabboss 26 112
magneton 27 112
colossinge 28 112
insecateur 29 112
saquedeneu 30 112
reptincel 31 112
soporifik 32 112
noeunoeuf 33 112
spectrum 34 112
herbizarre 35 112
coconfort 36 112
excelangue 37 112
ferosinge 38 112
chrysacier 39 112
nidorina 40 112
nidorino 41 112
onix 42 112
parasect 43 112
persian 44 112
roucoups 45 112
tetarte 46 112
porygon 47 112
rattatac 48 112
aeromite 49 112
carabaffe 50 112
boustiflor 51 112
grodoudou 52 112
chetiflor 53 112
bulbizarre 54 112
bulbizarre 55 112
chenipan 56 112
salameche 57 112
salameche 58 112
melofee 59 112
osselait 60 112
taupiqueur 61 112
doduo 62 112
fantominus 63 112
caninos 64 112
rondoudou 65 112
krabby 66 112
magicarpe 67 112
magneti 68 112
miaouss 69 112
nidoran f 70 112
nidoran m 71 112
paras 72 112
roucool 73 112
pikachu 74 112
ptitard 75 112
ponyta 76 112
rattata 77 112
otaria 78 112
kokiyas 79 112
ramoloss 80 112
piafabec 81 112
carapuce 82 112
carapuce 83 112
mimitoss 84 112
voltorbe 85 112
aspicot 86 112
entretien de leo 87 112
le reseau de cileo 88 112
suppression d'energie 2 89 112
echange d'energie 90 112
multi expeditions 91 112
super ball 92 112
herbe sauveuse 93 112
mont selenite 94 112
poke ball 95 112
pokedex 96 112
inversion de pokemon 97 112
la recherche du prof. chen 98 112
super rappel 99 112
cherche vs 100 112
potion 101 112
echange 102 112
energies multiples 103 112
tortank ex 104 112
dracaufeu ex 105 112
melodelfe ex 106 112
electrode ex 107 112
ectoplasma ex 108 112
leviator ex 109 112
m. mime ex 110 112
m. mime ex 111 112
florizarre ex 112 112
salameche 113 112
artikodin ex 114 112
sulfura ex 115 112
electhor ex 116 112
galeking 1 109
charmillon 2 109
brasegali 3 109
camerupt 4 109
delcatty 5 109
papinox 6 109
gardevoir 7 109
hariyama 8 109
elecsprint 9 109
grahyena 10 109
jungko 11 109
monaflemit 12 109
laggron 13 109
wailord 14 109
brasegali 15 109
chapignon 16 109
donphan 17 109
tarinor 18 109
bekipan 19 109
jungko 20 109
poissoroy 21 109
sharpedo 22 109
laggron 23 109
smogogo 24 109
galekid 25 109
blindalys 26 109
galifeu 27 109
galifeu 28 109
delcatty 29 109
dynavolt 30 109
massko 31 109
massko 32 109
hariyama 33 109
kirlia 34 109
kirlia 35 109
galegon 36 109
galegon 37 109
lineon 38 109
elecsprint 39 109
flobio 40 109
flobio 41 109
grahyena 42 109
armulys 43 109
skitty 44 109
parecool 45 109
heledelle 46 109
vigoroth 47 109
wailmer 48 109
galekid 49 109
galekid 50 109
carvanha 51 109
dynavolt 52 109
dynavolt 53 109
smogo 54 109
poissirene 55 109
makuhita 56 109
makuhita 57 109
makuhita 58 109
gobou 59 109
gobou 60 109
chamallot 61 109
phanpy 62 109
medhyena 63 109
medhyena 64 109
medhyena 65 109
tarsal 66 109
tarsal 67 109
tarsal 68 109
balignon 69 109
skitty 70 109
skitty 71 109
nirondelle 72 109
poussifeu 73 109
poussifeu 74 109
arcko 75 109
arcko 76 109
goelise 77 109
chenipotte 78 109
zigzaton 79 109
suppression d'energie 2 80 109
restauration d'energie 81 109
echange d'energie 82 109
mademoiselle sortie 83 109
baie prine 84 109
baie oran 85 109
poke ball 86 109
inversion de pokemon 87 109
pokenav 88 109
prof. seko 89 109
recherche d'energie 90 109
potion 91 109
passe passe 92 109
energie obscurite 93 109
energie metal 94 109
energie multicolore 95 109
leveinard ex 96 109
elektek ex 97 109
tygnon ex 98 109
lokhlass ex 99 109
magmar ex 100 109
mewtwo ex 101 109
insecateur ex 102 109
farfuret ex 103 109
energie plante 104 109
energie combat 105 109
energie eau 106 109
energie psy 107 109
energie feu 108 109
energie electrique 109 109
cacturne de team aqua 1 95
colhomard de team aqua 2 95
kyogre de team aqua 3 95
elecsprint de team aqua 4 95
sharpedo de team aqua 5 95
kaimorse de team aqua 6 95
galeking de team magma 7 95
kaorine de team magma 8 95
groudon de team magma 9 95
demolosse de team magma 10 95
rhinoferos de team magma 11 95
chartor de team magma 12 95
raichu 13 95
colhomard de team aqua 14 95
grahyena de team aqua 15 95
phogleur de team aqua 16 95
seviper de team aqua 17 95
sharpedo de team aqua 18 95
camerupt de team magma 19 95
galegon de team magma 20 95
grahyena de team magma 21 95
rhinoferos de team magma 22 95
mangriff de team magma 23 95
cacnea de team aqua 24 95
carvanha de team aqua 25 95
ecrapince de team aqua 26 95
dynavolt de team aqua 27 95
lanturn de team aqua 28 95
elecsprint de team aqua 29 95
grahyena de team aqua 30 95
phogleur de team aqua 31 95
balbuto de team magma 32 95
kaorine de team magma 33 95
demolosse de team magma 34 95
malosse de team magma 35 95
galegon de team magma 36 95
grahyena de team magma 37 95
rhinocorne de team magma 38 95
bulbizarre 39 95
osselait 40 95
rondoudou 41 95
miaouss 42 95
pikachu 43 95
psykokwak 44 95
ramoloss 45 95
carapuce 46 95
carvanha de team aqua 47 95
carvanha de team aqua 48 95
loupio de team aqua 49 95
ecrapince de team aqua 50 95
ecrapince de team aqua 51 95
dynavolt de team aqua 52 95
dynavolt de team aqua 53 95
medhyena de team aqua 54 95
medhyena de team aqua 55 95
obalie de team aqua 56 95
obalie de team aqua 57 95
galekid de team magma 58 95
galekid de team magma 59 95
balbuto de team magma 60 95
balbuto de team magma 61 95
malosse de team magma 62 95
malosse de team magma 63 95
chamallot de team magma 64 95
medhyena de team magma 65 95
medhyena de team magma 66 95
rhinocorne de team magma 67 95
rhinocorne de team magma 68 95
manipulateur de team aqua 69 95
manipulateur de team magma 70 95
arthur 71 95
double boule 72 95
max 73 95
sort de force 74 95
boule de team aqua 75 95
raclee de team aqua 76 95
conspirateur de team aqua 77 95
cachette de team aqua 78 95
machine technique 01 de team aqua 79 95
boule de team magma 80 95
raclee de team magma 81 95
conspirateur de team magma 82 95
cachette de team magma 83 95
machine technique 01 de team magma 84 95
point d'echange 85 95
energie aqua 86 95
energie magma 87 95
double energie multicolore 88 95
brasegali ex 89 95
vacilys ex 90 95
entei ex 91 95
raikou ex 92 95
jungko ex 93 95
suicune ex 94 95
laggron ex 95 95
absol 96 95
jirachi 97 95
azumarill 1 109
pharamp obscur 2 109
nostenfer obscur 3 109
electrode obscur 4 109
demolosse obscur 5 109
hypnomade obscur 6 109
ossatueur obscur 7 109
octillery obscur 8 109
roigada obscur 9 109
steelix obscur 10 109
cotovol 11 109
hyporoi 12 109
cochignon 13 109
togetic 14 109
dracolosse obscur 15 109
grotadmorv obscur 16 109
rattatac obscur 17 109
sablaireau obscur 18 109
tyranocif obscur 19 109
tyranocif obscur 20 109
cadoizo 21 109
fouinar 22 109
coxyclaque 23 109
magby 24 109
feuforeve 25 109
maraiste 26 109
qwilfish 27 109
yanma 28 109
arbok obscur 29 109
migalos obscur 30 109
draco obscur 31 109
draco obscur 32 109
lainergie obscur 33 109
nosferalto obscur 34 109
akwakwak obscur 35 109
leviator obscur 36 109
demolosse obscur 37 109
volcaropod obscur 38 109
magneton obscur 39 109
ymphect obscur 40 109
ymphect obscur 41 109
smogogo obscur 42 109
scarhino 43 109
magmar 44 109
demanta 45 109
miaouss de rocket 46 109
qulbutoke de rocket 47 109
hypocean 48 109
floravol 49 109
togepi 50 109
osselait 51 109
minidraco 52 109
minidraco 53 109
soporifik 54 109
abo 55 109
tadmorv 56 109
granivol 57 109
hypotrempe 58 109
malosse 59 109
malosse 60 109
smogo 61 109
embrylex 62 109
embrylex 63 109
coxy 64 109
magicarpe 65 109
magneti 66 109
wattouat 67 109
marill 68 109
onix 69 109
psykokwak 70 109
rattata 71 109
rattata 72 109
remoraid 73 109
sabelette 74 109
fouinette 75 109
ramoloss 76 109
limagma 77 109
mimigal 78 109
marcacrin 79 109
voltorbe 80 109
axoloto 81 109
nosferapti 82 109
copieuse 83 109
recuperateur de pokemon (machine secrete des rocke 84 109
boum! extension de mains (machine secrete des rock 85 109
admin rocket 86 109
repaire des rocket ! 87 109
mission des rocket 88 109
poke ball des rocket 89 109
arene piegee des rocket 90 109
suprise! machine temporelle (machine secrete des r 91 109
pouf! teleporteur (machine secrete des rocket) 92 109
bombe a risques (machine secrete des rocket) 93 109
energie metal obscur 94 109
energie r 95 109
artikodin ex de rocket 96 109
entei ex de rocket 97 109
tygnon ex de rocket 98 109
mewtwo ex de rocket 99 109
sulfura ex de rocket 100 109
cizayox ex de rocket 101 109
insecateur ex de rocket 102 109
farfuret ex de rocket 103 109
ronflex ex de rocket 104 109
suicune ex de rocket 105 109
electhor ex de rocket 106 109
gobou star 107 109
poussifeu star 108 109
arcko star 109 109
reptincel 110 109
et voila les team rocket ! 111 109
armaldo 1 100
cacturne 2 100
vacilys 3 100
teraclope 4 100
pyroli 5 100
voltali 6 100
ludicolo 7 100
seleroc 8 100
mysdibule 9 100
tenefix 10 100
seviper 11 100
tengalice 12 100
solaroc 13 100
mangriff 14 100
arcanin 15 100
mentali 16 100
akwakwak 17 100
kecleon 18 100
amonistar 19 100
pichu 20 100
sablaireau 21 100
tengalice 22 100
steelix 23 100
noctali 24 100
aquali 25 100
qulbutoke 26 100
anorith 27 100
anorith 28 100
arbok 29 100
azumarill 30 100
azurill 31 100
balbuto 32 100
chapignon 33 100
delcatty 34 100
elektek 35 100
elekid 36 100
rapasdepic 37 100
lumivole 38 100
kabuto 39 100
kirlia 40 100
galegon 41 100
lilia 42 100
lilia 43 100
lineon 44 100
lombre 45 100
lombre 46 100
cornebre 47 100
pifeuil 48 100
pifeuil 49 100
bekipan 50 100
feurisson 51 100
vigoroth 52 100
muciole 53 100
okeoke 54 100
xatu 55 100
galekid 56 100
cacnea 57 100
cacnea 58 100
hericendre 59 100
insolourdo 60 100
skelenox 61 100
skelenox 62 100
evoli 63 100
abo 64 100
caninos 65 100
nenupiot 66 100
nenupiot 67 100
marill 68 100
natu 69 100
amonita 70 100
onix 71 100
pikachu 72 100
psykokwak 73 100
tarsal 74 100
sabelette 75 100
grainipiot 76 100
grainipiot 77 100
balignon 78 100
skitty 79 100
parecool 80 100
piafabec 81 100
kraknoix 82 100
wailmer 83 100
goelise 84 100
zigzaton 85 100
double guerison totale 86 100
annette surfe sur le net 87 100
super bonbon 88 100
timmy au dressage 89 100
fossile griffe 90 100
mysterieux fossile 91 100
fossile racine 92 100
energies multiples 93 100
ptera ex 94 100
galeking ex 95 100
gardevoir ex 96 100
kabutops ex 97 100
raichu ex 98 100
typhlosion ex 99 100
wailord ex 100 100
alakazam 1 165
pharamp 2 165
arbok 3 165
tortank 4 165
papilusion 5 165
dracaufeu 6 165
melodelfe 7 165
crustabri 8 165
dracolosse 9 165
triopikeur 10 165
rapasdepic 11 165
aligatueur 12 165
ectoplasma 13 165
grolem 14 165
krabboss 15 165
mackogneur 16 165
magby 17 165
meganium 18 165
mew 19 165
mewtwo 20 165
feunard 21 165
pichu 22 165
roucarnage 23 165
tartard 24 165
raichu 25 165
galopa 26 165
airmure 27 165
typhlosion 28 165
tyranocif 29 165
florizarre 30 165
rafflesia 31 165
smogogo 32 165
alakazam 33 165
pharamp 34 165
arbok 35 165
tortank 36 165
tortank 37 165
papilusion 38 165
dracaufeu 39 165
dracaufeu 40 165
melodelfe 41 165
crustabri 42 165
dracolosse 43 165
triopikeur 44 165
rapasdepic 45 165
aligatueur 46 165
aligatueur 47 165
ectoplasma 48 165
grolem 49 165
krabboss 50 165
mackogneur 51 165
magby 52 165
meganium 53 165
meganium 54 165
mew 55 165
mewtwo 56 165
feunard 57 165
pichu 58 165
roucarnage 59 165
tartard 60 165
raichu 61 165
galopa 62 165
airmure 63 165
typhlosion 64 165
typhlosion 65 165
tyranocif 66 165
florizarre 67 165
florizarre 68 165
rafflesia 69 165
smogogo 70 165
macronium 71 165
leveinard 72 165
reptincel 73 165
crocrodil 74 165
draco 75 165
elektek 76 165
lainergie 77 165
ortide 78 165
gravalanch 79 165
spectrum 80 165
kicklee 81 165
herbizarre 82 165
lippoutou 83 165
kadabra 84 165
machopeur 85 165
magmar 86 165
chrysacier 87 165
roucoups 88 165
tetarte 89 165
ymphect 90 165
feurisson 91 165
carabaffe 92 165
abra 93 165
bulbizarre 94 165
bulbizarre 95 165
chenipan 96 165
salameche 97 165
salameche 98 165
germignon 99 165
germignon 100 165
melofee 101 165
corayon 102 165
osselait 103 165
hericendre 104 165
hericendre 105 165
taupiqueur 106 165
minidraco 107 165
abo 108 165
fantominus 109 165
racaillou 110 165
poissirene 111 165
granivol 112 165
malosse 113 165
smogo 114 165
krabby 115 165
embrylex 116 165
machoc 117 165
magicarpe 118 165
wattouat 119 165
marill 120 165
miaouss 121 165
mystherbe 122 165
roucool 123 165
pikachu 124 165
ptitard 125 165
ponyta 126 165
qwilfish 127 165
rattata 128 165
kokiyas 129 165
piafabec 130 165
carapuce 131 165
carapuce 132 165
tauros 133 165
kaiminus 134 165
kaiminus 135 165
goupix 136 165
entretien de leo 137 165
copieuse 138 165
double balle 139 165
suppression d'energie 2 140 165
restauration d'energie 141 165
impulsion de lula 142 165
master ball 143 165
machine multi technique 01 144 165
infirmiere pokemon 145 165
inversion de pokemon 146 165
charge d'intensite 147 165
methode d'entrainement du professeur orme 148 165
recherches du professeur chen 149 165
fetiche de force 150 165
super rappel 151 165
point de distorsion 152 165
recherche d'energie 153 165
guerison totale 154 165
lait meumeu 155 165
potion 156 165
transfert 157 165
energie obscurite 158 165
energie metal 159 165
energie combat 160 165
energie feu 161 165
energie plante 162 165
energie electrique 163 165
energie psy 164 165
energie eau 165 165
bulbizarre 1 108
herbizarre 2 108
florizarre 3 108
insecateur 4 108
vortente 5 108
phyllali 6 108
crabicoque 7 108
crabaraque 8 108
carabing 9 108
escargaume 10 108
limaspeed 11 108
pyroli 12 108
entei ex 13 108
poussifeu 14 108
poussifeu 15 108
galifeu 16 108
brasegali 17 108
chartor 18 108
aflamanoir 19 108
pyronille 20 108
pyronille 21 108
pyrax 22 108
ramoloss 23 108
flagadoss 24 108
aquali 25 108
kyogre ex 26 108
tiplouf 27 108
prinplouf 28 108
pingoleon 29 108
givrali 30 108
tritonde 31 108
batracne 32 108
sorbebe 33 108
sorboul 34 108
couaneton 35 108
lakmecygne 36 108
voltali 37 108
raikou ex 38 108
posipi 39 108
negapi 40 108
statitik 41 108
statitik 42 108
mygavolt 43 108
anchwatt 44 108
anchwatt 45 108
lamperoie 46 108
ohmassacre 47 108
mentali 48 108
roigada 49 108
chovsourir 50 108
tutafeh 51 108
tutankafer 52 108
ptera 53 108
groudon ex 54 108
rototaupe 55 108
minotaupe 56 108
minotaupe 57 108
charpenti 58 108
ouvrifier 59 108
noctali 60 108
noctali 61 108
tenefix 62 108
darkrai ex 63 108
mascaiman 64 108
escroco 65 108
crocorible 66 108
baggiguane 67 108
baggaid 68 108
zorua 69 108
zorua 70 108
zoroark 71 108
scalproie 72 108
vostourno 73 108
lancargot 74 108
tic 75 108
clic 76 108
cliticlic 77 108
scalpion 78 108
scalproie 79 108
leveinard 80 108
leveinard 81 108
leuphorie 82 108
evoli 83 108
evoli 84 108
pijako 85 108
ponchiot 86 108
ponchien 87 108
mastouffe 88 108
tranchodon 89 108
boreas ex 90 108
tcheren 91 108
griffe obscure 92 108
fortifiant obscur 93 108
maillet ameliore 94 108
loubards pit & paul 95 108
n 96 108
vieil ambre ptera 97 108
professeur keteleeria 98 108
recepteur aleatoire 99 108
super bonbon 100 108
mont fore 101 108
hyper ball 102 108
entei ex 103 108
kyogre ex 104 108
raikou ex 105 108
groudon ex 106 108
darkrai ex 107 108
boreas ex 108 108
gardevoir 109 108
aeropteryx 110 108
attrape pokemon 111 108
arakdo 1 101
maskadra 2 101
lilia 3 101
vacilys 4 101
tropius 5 101
carabing 6 101
escargaume 7 101
limaspeed 8 101
viridium ex 9 101
genesect 10 101
genesect ex 11 101
pyronille 12 101
pyrax 13 101
carapuce 14 101
carabaffe 15 101
tortank 16 101
lokhlass 17 101
remoraid 18 101
octillery 19 101
suicune 20 101
stalgamin 21 101
oniglali 22 101
momartik 23 101
relicanth 24 101
blizzi 25 101
blizzaroi 26 101
carapagos 27 101
megapagos 28 101
couaneton 29 101
kyurem ex 30 101
anchwatt 31 101
lamperoie 32 101
ohmassacre 33 101
baudrive 34 101
grodrive 35 101
crehelf 36 101
crefollet 37 101
crefadet 38 101
munna 39 101
mushana 40 101
cryptero 41 101
nucleos 42 101
meios 43 101
symbios 44 101
gringolem 45 101
golemastoc 46 101
machoc 47 101
machopeur 48 101
mackogneur 49 101
mackogneur 50 101
judokrak 51 101
karaclee 52 101
arkeapti 53 101
aeropteryx 54 101
malosse 55 101
demolosse 56 101
galekid 57 101
galegon 58 101
galeking 59 101
jirachi ex 60 101
lancargot 61 101
draby 62 101
drackhaus 63 101
drattak 64 101
dialga ex 65 101
palkia ex 66 101
coupenotte 67 101
incisache 68 101
tranchodon 69 101
drakkarmin 70 101
kangourex 71 101
porygon 72 101
porygon2 73 101
porygon z 74 101
teddiursa 75 101
ursaring 76 101
pijako 77 101
percila 78 101
fossile plaque 79 101
recuperation d'energie 80 101
iris 81 101
fossile plume 82 101
attrape pokemon 83 101
professeur keteleeria 84 101
super bonbon 85 101
declencheur inverse 86 101
fossile racine lilia 87 101
bracelet d'argent 88 101
miroir d'argent 89 101
hyper ball 90 101
energie plasma 91 101
impulsion g 92 101
impact g 93 101
master ball 94 101
rappel cyclone 95 101
viridium ex 96 101
genesect ex 97 101
jirachi ex 98 101
dialga ex 99 101
palkia ex 100 101
iris 101 101
noeunoeuf 102 101
viridium 103 101
noctunoir 104 101
super bonbon 105 101
arakdo 1 182
maskadra 2 182
momartik ex 3 182
feuillajou 4 182
feuiloutan 5 182
crabicoque 6 182
crabaraque 7 182
croquine 8 182
candine 9 182
larvadar 10 182
coleodome 11 182
astronelle 12 182
lilliterelle 13 182
lilliterelle 14 182
terracool 15 182
terracool 16 182
terracruel 17 182
chongjian 18 182
magby 19 182
