set_name,card_name,release_date,cards_count,bloc_name
EX : Espèce Delta,double boule 89 113,09/06/2006,114,Ex
EX : Espèce Delta,super ball 90 113,09/06/2006,114,Ex
EX : Espèce Delta,fermier holon 91 113,09/06/2006,114,Ex
EX : Espèce Delta,jeune fille holon 92 113,09/06/2006,114,Ex
EX : Espèce Delta,mentor holon 93 113,09/06/2006,114,Ex
EX : Espèce Delta,tour de recherche holon 94 113,09/06/2006,114,Ex
EX : Espèce Delta,chercheur holon 95 113,09/06/2006,114,Ex
EX : Espèce Delta,ruines holon 96 113,09/06/2006,114,Ex
EX : Espèce Delta,scientifique holon 97 113,09/06/2006,114,Ex
EX : Espèce Delta,emetteur recepteur holon 98 113,09/06/2006,114,Ex
EX : Espèce Delta,master ball 99 113,09/06/2006,114,Ex
EX : Espèce Delta,super rappel 100 113,09/06/2006,114,Ex
EX : Espèce Delta,potion 101 113,09/06/2006,114,Ex
EX : Espèce Delta,echange 102 113,09/06/2006,114,Ex
EX : Espèce Delta,energie obscurite 103 113,09/06/2006,114,Ex
EX : Espèce Delta,energie holon ff 104 113,09/06/2006,114,Ex
EX : Espèce Delta,energie holon gl 105 113,09/06/2006,114,Ex
EX : Espèce Delta,energie holon wp 106 113,09/06/2006,114,Ex
EX : Espèce Delta,energie metal 107 113,09/06/2006,114,Ex
EX : Espèce Delta,pyroli ex 108 113,09/06/2006,114,Ex
EX : Espèce Delta,voltali ex 109 113,09/06/2006,114,Ex
EX : Espèce Delta,aquali ex 110 113,09/06/2006,114,Ex
EX : Espèce Delta,groudon star 111 113,09/06/2006,114,Ex
EX : Espèce Delta,kyogre star 112 113,09/06/2006,114,Ex
EX : Espèce Delta,metalosse star 113 113,09/06/2006,114,Ex
EX : Espèce Delta,azumarill 114 113,09/06/2006,114,Ex
EX : Fantômes Holon,armaldo d especes delta 1 110,19/11/2006,111,Ex
EX : Fantômes Holon,vacilys d especes delta 2 110,19/11/2006,111,Ex
EX : Fantômes Holon,deoxys d especes delta 3 110,19/11/2006,111,Ex
EX : Fantômes Holon,deoxys d especes delta 4 110,19/11/2006,111,Ex
EX : Fantômes Holon,deoxys d especes delta 5 110,19/11/2006,111,Ex
EX : Fantômes Holon,deoxys d especes delta 6 110,19/11/2006,111,Ex
EX : Fantômes Holon,libegon d especes delta 7 110,19/11/2006,111,Ex
EX : Fantômes Holon,leviator d especes delta 8 110,19/11/2006,111,Ex
EX : Fantômes Holon,kabutops d especes delta 9 110,19/11/2006,111,Ex
EX : Fantômes Holon,hyporoi d especes delta 10 110,19/11/2006,111,Ex
EX : Fantômes Holon,latias d especes delta 11 110,19/11/2006,111,Ex
EX : Fantômes Holon,latios d especes delta 12 110,19/11/2006,111,Ex
EX : Fantômes Holon,amonistar d especes delta 13 110,19/11/2006,111,Ex
EX : Fantômes Holon,roucarnage d especes delta 14 110,19/11/2006,111,Ex
EX : Fantômes Holon,raichu d especes delta 15 110,19/11/2006,111,Ex
EX : Fantômes Holon,rayquaza d especes delta 16 110,19/11/2006,111,Ex
EX : Fantômes Holon,rafflesia d especes delta 17 110,19/11/2006,111,Ex
EX : Fantômes Holon,absol 18 110,19/11/2006,111,Ex
EX : Fantômes Holon,joliflor d especes delta 19 110,19/11/2006,111,Ex
EX : Fantômes Holon,brasegali 20 110,19/11/2006,111,Ex
EX : Fantômes Holon,latias d especes delta 21 110,19/11/2006,111,Ex
EX : Fantômes Holon,latios d especes delta 22 110,19/11/2006,111,Ex
EX : Fantômes Holon,mysdibule 23 110,19/11/2006,111,Ex
EX : Fantômes Holon,mewtwo d especes delta 24 110,19/11/2006,111,Ex
EX : Fantômes Holon,tarinor 25 110,19/11/2006,111,Ex
EX : Fantômes Holon,rayquaza d especes delta 26 110,19/11/2006,111,Ex
EX : Fantômes Holon,regice 27 110,19/11/2006,111,Ex
EX : Fantômes Holon,regirock 28 110,19/11/2006,111,Ex
EX : Fantômes Holon,registeel 29 110,19/11/2006,111,Ex
EX : Fantômes Holon,relicanth 30 110,19/11/2006,111,Ex
EX : Fantômes Holon,tenefix 31 110,19/11/2006,111,Ex
EX : Fantômes Holon,seviper 32 110,19/11/2006,111,Ex
EX : Fantômes Holon,chartor 33 110,19/11/2006,111,Ex
EX : Fantômes Holon,mangriff 34 110,19/11/2006,111,Ex
EX : Fantômes Holon,ptera d especes delta 35 110,19/11/2006,111,Ex
EX : Fantômes Holon,camerupt 36 110,19/11/2006,111,Ex
EX : Fantômes Holon,eoko d especes delta 37 110,19/11/2006,111,Ex
EX : Fantômes Holon,kaorine 38 110,19/11/2006,111,Ex
EX : Fantômes Holon,galifeu 39 110,19/11/2006,111,Ex
EX : Fantômes Holon,donphan 40 110,19/11/2006,111,Ex
EX : Fantômes Holon,noadkoko d especes delta 41 110,19/11/2006,111,Ex
EX : Fantômes Holon,ortide d especes delta 42 110,19/11/2006,111,Ex
EX : Fantômes Holon,akwakwak d especes delta 43 110,19/11/2006,111,Ex
EX : Fantômes Holon,morpheo d'holon 44 110,19/11/2006,111,Ex
EX : Fantômes Holon,galegon 45 110,19/11/2006,111,Ex
EX : Fantômes Holon,elecsprint 46 110,19/11/2006,111,Ex
EX : Fantômes Holon,maskadra 47 110,19/11/2006,111,Ex
EX : Fantômes Holon,persian d especes delta 48 110,19/11/2006,111,Ex
EX : Fantômes Holon,roucoups d especes delta 49 110,19/11/2006,111,Ex
EX : Fantômes Holon,colossinge d especes delta 50 110,19/11/2006,111,Ex
EX : Fantômes Holon,raichu 51 110,19/11/2006,111,Ex
EX : Fantômes Holon,hypocean d especes delta 52 110,19/11/2006,111,Ex
EX : Fantômes Holon,sharpedo d especes delta 53 110,19/11/2006,111,Ex
EX : Fantômes Holon,vibraninf d especes delta 54 110,19/11/2006,111,Ex
EX : Fantômes Holon,barbicha 55 110,19/11/2006,111,Ex
EX : Fantômes Holon,qulbutoke 56 110,19/11/2006,111,Ex
EX : Fantômes Holon,anorith d especes delta 57 110,19/11/2006,111,Ex
EX : Fantômes Holon,galekid 58 110,19/11/2006,111,Ex
EX : Fantômes Holon,balbuto 59 110,19/11/2006,111,Ex
EX : Fantômes Holon,barloche 60 110,19/11/2006,111,Ex
EX : Fantômes Holon,carvanha d especes delta 61 110,19/11/2006,111,Ex
EX : Fantômes Holon,ecrapince 62 110,19/11/2006,111,Ex
EX : Fantômes Holon,ecrapince 63 110,19/11/2006,111,Ex
EX : Fantômes Holon,dynavolt 64 110,19/11/2006,111,Ex
EX : Fantômes Holon,noeunoeuf d especes delta 65 110,19/11/2006,111,Ex
EX : Fantômes Holon,hypotrempe d especes delta 66 110,19/11/2006,111,Ex
EX : Fantômes Holon,kabuto d especes delta 67 110,19/11/2006,111,Ex
EX : Fantômes Holon,lilia d especes delta 68 110,19/11/2006,111,Ex
EX : Fantômes Holon,magicarpe d especes delta 69 110,19/11/2006,111,Ex
EX : Fantômes Holon,ferosinge d especes delta 70 110,19/11/2006,111,Ex
EX : Fantômes Holon,miaouss d especes delta 71 110,19/11/2006,111,Ex
EX : Fantômes Holon,chamallot 72 110,19/11/2006,111,Ex
EX : Fantômes Holon,mystherbe d especes delta 73 110,19/11/2006,111,Ex
EX : Fantômes Holon,amonita d especes delta 74 110,19/11/2006,111,Ex
EX : Fantômes Holon,phanpy 75 110,19/11/2006,111,Ex
EX : Fantômes Holon,pichu d especes delta 76 110,19/11/2006,111,Ex
EX : Fantômes Holon,roucool d especes delta 77 110,19/11/2006,111,Ex
EX : Fantômes Holon,pikachu 78 110,19/11/2006,111,Ex
EX : Fantômes Holon,pikachu d especes delta 79 110,19/11/2006,111,Ex
EX : Fantômes Holon,medhyena 80 110,19/11/2006,111,Ex
EX : Fantômes Holon,psykokwak d especes delta 81 110,19/11/2006,111,Ex
EX : Fantômes Holon,arakdo 82 110,19/11/2006,111,Ex
EX : Fantômes Holon,poussifeu 83 110,19/11/2006,111,Ex
EX : Fantômes Holon,kraknoix d especes delta 84 110,19/11/2006,111,Ex
EX : Fantômes Holon,aventurier holon 85 110,19/11/2006,111,Ex
EX : Fantômes Holon,fossile holon 86 110,19/11/2006,111,Ex
EX : Fantômes Holon,lac holon 87 110,19/11/2006,111,Ex
EX : Fantômes Holon,le projet de m. rochard 88 110,19/11/2006,111,Ex
EX : Fantômes Holon,la decouverte du professeur kosmo 89 110,19/11/2006,111,Ex
EX : Fantômes Holon,super bonbon 90 110,19/11/2006,111,Ex
EX : Fantômes Holon,fossile griffe 91 110,19/11/2006,111,Ex
EX : Fantômes Holon,mysterieux fossile 92 110,19/11/2006,111,Ex
EX : Fantômes Holon,fossile racine 93 110,19/11/2006,111,Ex
EX : Fantômes Holon,energie obscurite 94 110,19/11/2006,111,Ex
EX : Fantômes Holon,energie metal 95 110,19/11/2006,111,Ex
EX : Fantômes Holon,energies multiples 96 110,19/11/2006,111,Ex
EX : Fantômes Holon,energie metal obscur 97 110,19/11/2006,111,Ex
EX : Fantômes Holon,energie multicolore delta 98 110,19/11/2006,111,Ex
EX : Fantômes Holon,colhomard ex 99 110,19/11/2006,111,Ex
EX : Fantômes Holon,mew ex 100 110,19/11/2006,111,Ex
EX : Fantômes Holon,grahyena ex 101 110,19/11/2006,111,Ex
EX : Fantômes Holon,leviator star d especes delta 102 110,19/11/2006,111,Ex
EX : Fantômes Holon,mewtwo star 103 110,19/11/2006,111,Ex
EX : Fantômes Holon,pikachu star 104 110,19/11/2006,111,Ex
EX : Fantômes Holon,energie plante 105 110,19/11/2006,111,Ex
EX : Fantômes Holon,energie feu 106 110,19/11/2006,111,Ex
EX : Fantômes Holon,energie eau 107 110,19/11/2006,111,Ex
EX : Fantômes Holon,energie electrique 108 110,19/11/2006,111,Ex
EX : Fantômes Holon,energie psy 109 110,19/11/2006,111,Ex
EX : Fantômes Holon,energie combat 110 110,19/11/2006,111,Ex
EX : Fantômes Holon,mew 111 110,19/11/2006,111,Ex
EX : Forces Cachées,pharamp 1 115,24/03/2006,145,Ex
EX : Forces Cachées,migalos 2 115,24/03/2006,145,Ex
EX : Forces Cachées,joliflor 3 115,24/03/2006,145,Ex
EX : Forces Cachées,aligatueur 4 115,24/03/2006,145,Ex
EX : Forces Cachées,pyroli 5 115,24/03/2006,145,Ex
EX : Forces Cachées,foretress 6 115,24/03/2006,145,Ex
EX : Forces Cachées,demolosse 7 115,24/03/2006,145,Ex
EX : Forces Cachées,voltali 8 115,24/03/2006,145,Ex
EX : Forces Cachées,meganium 9 115,24/03/2006,145,Ex
EX : Forces Cachées,octillery 10 115,24/03/2006,145,Ex
EX : Forces Cachées,tartard 11 115,24/03/2006,145,Ex
EX : Forces Cachées,porygon2 12 115,24/03/2006,145,Ex
EX : Forces Cachées,flagadoss 13 115,24/03/2006,145,Ex
EX : Forces Cachées,roigada 14 115,24/03/2006,145,Ex
EX : Forces Cachées,simularbre 15 115,24/03/2006,145,Ex
EX : Forces Cachées,heliatronc 16 115,24/03/2006,145,Ex
EX : Forces Cachées,typhlosion 17 115,24/03/2006,145,Ex
EX : Forces Cachées,ursaring 18 115,24/03/2006,145,Ex
EX : Forces Cachées,aquali 19 115,24/03/2006,145,Ex
EX : Forces Cachées,leveinard 20 115,24/03/2006,145,Ex
EX : Forces Cachées,melo 21 115,24/03/2006,145,Ex
EX : Forces Cachées,elektek 22 115,24/03/2006,145,Ex
EX : Forces Cachées,elekid 23 115,24/03/2006,145,Ex
EX : Forces Cachées,tygnon 24 115,24/03/2006,145,Ex
EX : Forces Cachées,kicklee 25 115,24/03/2006,145,Ex
EX : Forces Cachées,kapoera 26 115,24/03/2006,145,Ex
EX : Forces Cachées,ho oh 27 115,24/03/2006,145,Ex
EX : Forces Cachées,lippoutou 28 115,24/03/2006,145,Ex
EX : Forces Cachées,lugia 29 115,24/03/2006,145,Ex
EX : Forces Cachées,cornebre 30 115,24/03/2006,145,Ex
EX : Forces Cachées,lippouti 31 115,24/03/2006,145,Ex
EX : Forces Cachées,cerfrousse 32 115,24/03/2006,145,Ex
EX : Forces Cachées,debugant 33 115,24/03/2006,145,Ex
EX : Forces Cachées,capumain 34 115,24/03/2006,145,Ex
EX : Forces Cachées,macronium 35 115,24/03/2006,145,Ex
EX : Forces Cachées,melodelfe 36 115,24/03/2006,145,Ex
EX : Forces Cachées,corayon 37 115,24/03/2006,145,Ex
EX : Forces Cachées,crocrodil 38 115,24/03/2006,145,Ex
EX : Forces Cachées,granbull 39 115,24/03/2006,145,Ex
EX : Forces Cachées,lanturn 40 115,24/03/2006,145,Ex
EX : Forces Cachées,volcaropod 41 115,24/03/2006,145,Ex
EX : Forces Cachées,ecremeuh 42 115,24/03/2006,145,Ex
EX : Forces Cachées,noarfang 43 115,24/03/2006,145,Ex
EX : Forces Cachées,maraiste 44 115,24/03/2006,145,Ex
EX : Forces Cachées,feurisson 45 115,24/03/2006,145,Ex
EX : Forces Cachées,insecateur 46 115,24/03/2006,145,Ex
EX : Forces Cachées,caratroc 47 115,24/03/2006,145,Ex
EX : Forces Cachées,queulorior 48 115,24/03/2006,145,Ex
EX : Forces Cachées,xatu 49 115,24/03/2006,145,Ex
EX : Forces Cachées,yanma 50 115,24/03/2006,145,Ex
EX : Forces Cachées,germignon 51 115,24/03/2006,145,Ex
EX : Forces Cachées,loupio 52 115,24/03/2006,145,Ex
EX : Forces Cachées,melofee 53 115,24/03/2006,145,Ex
EX : Forces Cachées,hericendre 54 115,24/03/2006,145,Ex
EX : Forces Cachées,evoli 55 115,24/03/2006,145,Ex
EX : Forces Cachées,lainergie 56 115,24/03/2006,145,Ex
EX : Forces Cachées,scorplane 57 115,24/03/2006,145,Ex
EX : Forces Cachées,ortide 58 115,24/03/2006,145,Ex
EX : Forces Cachées,hoothoot 59 115,24/03/2006,145,Ex
EX : Forces Cachées,malosse 60 115,24/03/2006,145,Ex
EX : Forces Cachées,embrylex 61 115,24/03/2006,145,Ex
EX : Forces Cachées,wattouat 62 115,24/03/2006,145,Ex
EX : Forces Cachées,natu 63 115,24/03/2006,145,Ex
EX : Forces Cachées,mystherbe 64 115,24/03/2006,145,Ex
EX : Forces Cachées,onix 65 115,24/03/2006,145,Ex
EX : Forces Cachées,pomdepik 66 115,24/03/2006,145,Ex
EX : Forces Cachées,ptitard 67 115,24/03/2006,145,Ex
EX : Forces Cachées,tetarte 68 115,24/03/2006,145,Ex
EX : Forces Cachées,porygon 69 115,24/03/2006,145,Ex
EX : Forces Cachées,ymphect 70 115,24/03/2006,145,Ex
EX : Forces Cachées,remoraid 71 115,24/03/2006,145,Ex
EX : Forces Cachées,ramoloss 72 115,24/03/2006,145,Ex
EX : Forces Cachées,limagma 73 115,24/03/2006,145,Ex
EX : Forces Cachées,snubull 74 115,24/03/2006,145,Ex
EX : Forces Cachées,mimigal 75 115,24/03/2006,145,Ex
EX : Forces Cachées,tournegrin 76 115,24/03/2006,145,Ex
EX : Forces Cachées,teddiursa 77 115,24/03/2006,145,Ex
EX : Forces Cachées,kaiminus 78 115,24/03/2006,145,Ex
EX : Forces Cachées,axoloto 79 115,24/03/2006,145,Ex
EX : Forces Cachées,poudre malefique 80 115,24/03/2006,145,Ex
EX : Forces Cachées,recyclage d'energie 81 115,24/03/2006,145,Ex
EX : Forces Cachées,suppression d'energie 2 82 115,24/03/2006,145,Ex
EX : Forces Cachées,racine energie 83 115,24/03/2006,145,Ex
EX : Forces Cachées,echange d'energie 84 115,24/03/2006,145,Ex
EX : Forces Cachées,baie molletonnee 85 115,24/03/2006,145,Ex
EX : Forces Cachées,la requete de lula 86 115,24/03/2006,145,Ex
EX : Forces Cachées,poke ball 87 115,24/03/2006,145,Ex
EX : Forces Cachées,inversion de pokemon 88 115,24/03/2006,145,Ex
EX : Forces Cachées,methode d'entrainement du professeur orme 89 115,24/03/2006,145,Ex
EX : Forces Cachées,sphere protectrice 90 115,24/03/2006,145,Ex
EX : Forces Cachées,baie sitrus 91 115,24/03/2006,145,Ex
EX : Forces Cachées,fureur compacte 92 115,24/03/2006,145,Ex
EX : Forces Cachées,point d'echange 93 115,24/03/2006,145,Ex
EX : Forces Cachées,recherche d'energie 94 115,24/03/2006,145,Ex
EX : Forces Cachées,potion 95 115,24/03/2006,145,Ex
EX : Forces Cachées,energie obscurite 96 115,24/03/2006,145,Ex
EX : Forces Cachées,energie metal 97 115,24/03/2006,145,Ex
EX : Forces Cachées,energie super 98 115,24/03/2006,145,Ex
EX : Forces Cachées,energie cyclone 99 115,24/03/2006,145,Ex
EX : Forces Cachées,energie de distorsion 100 115,24/03/2006,145,Ex
EX : Forces Cachées,leuphorie ex 101 115,24/03/2006,145,Ex
EX : Forces Cachées,mentali ex 102 115,24/03/2006,145,Ex
EX : Forces Cachées,aligatueur ex 103 115,24/03/2006,145,Ex
EX : Forces Cachées,ho oh ex 104 115,24/03/2006,145,Ex
EX : Forces Cachées,lugia ex 105 115,24/03/2006,145,Ex
EX : Forces Cachées,meganium ex 106 115,24/03/2006,145,Ex
EX : Forces Cachées,tarpaud ex 107 115,24/03/2006,145,Ex
EX : Forces Cachées,cizayox ex 108 115,24/03/2006,145,Ex
EX : Forces Cachées,steelix ex 109 115,24/03/2006,145,Ex
EX : Forces Cachées,typhlosion ex 110 115,24/03/2006,145,Ex
EX : Forces Cachées,tyranocif ex 111 115,24/03/2006,145,Ex
EX : Forces Cachées,noctali ex 112 115,24/03/2006,145,Ex
EX : Forces Cachées,entei star 113 115,24/03/2006,145,Ex
EX : Forces Cachées,raikou star 114 115,24/03/2006,145,Ex
EX : Forces Cachées,suicune star 115 115,24/03/2006,145,Ex
EX : Forces Cachées,persian ex de rocket 116 115,24/03/2006,145,Ex
EX : Forces Cachées,celebi ex 117 115,24/03/2006,145,Ex
EX : Forces Cachées,zarbi a a 28,24/03/2006,145,Ex
EX : Forces Cachées,zarbi b b 28,24/03/2006,145,Ex
EX : Forces Cachées,zarbi c c 28,24/03/2006,145,Ex
EX : Forces Cachées,zarbi d d 28,24/03/2006,145,Ex
EX : Forces Cachées,zarbi e e 28,24/03/2006,145,Ex
EX : Forces Cachées,zarbi f f 28,24/03/2006,145,Ex
EX : Forces Cachées,zarbi g g 28,24/03/2006,145,Ex
EX : Forces Cachées,zarbi h h 28,24/03/2006,145,Ex
EX : Forces Cachées,zarbi i i 28,24/03/2006,145,Ex
EX : Forces Cachées,zarbi j j 28,24/03/2006,145,Ex
EX : Forces Cachées,zarbi k k 28,24/03/2006,145,Ex
EX : Forces Cachées,zarbi l l 28,24/03/2006,145,Ex
EX : Forces Cachées,zarbi m m 28,24/03/2006,145,Ex
EX : Forces Cachées,zarbi n n 28,24/03/2006,145,Ex
EX : Forces Cachées,zarbi o o 28,24/03/2006,145,Ex
EX : Forces Cachées,zarbi p p 28,24/03/2006,145,Ex
EX : Forces Cachées,zarbi q q 28,24/03/2006,145,Ex
EX : Forces Cachées,zarbi r r 28,24/03/2006,145,Ex
EX : Forces Cachées,zarbi s s 28,24/03/2006,145,Ex
EX : Forces Cachées,zarbi t t 28,24/03/2006,145,Ex
EX : Forces Cachées,zarbi u u 28,24/03/2006,145,Ex
EX : Forces Cachées,zarbi v v 28,24/03/2006,145,Ex
EX : Forces Cachées,zarbi w w 28,24/03/2006,145,Ex
EX : Forces Cachées,zarbi x x 28,24/03/2006,145,Ex
EX : Forces Cachées,zarbi y y 28,24/03/2006,145,Ex
EX : Forces Cachées,zarbi z z 28,24/03/2006,145,Ex
EX : Forces Cachées,zarbi ? ? 28,24/03/2006,145,Ex
EX : Forces Cachées,zarbi ! ! 28,24/03/2006,145,Ex
EX : Gardiens de Cristal,branette 1 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,tortank d especes delta 2 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,camerupt 3 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,dracaufeu d especes delta 4 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,triopikeur 5 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,ludicolo d especes delta 6 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,lovdisc 7 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,elecsprint 8 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,mysdibule 9 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,tenefix 10 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,avaltout 11 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,tauros 12 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,grodoudou 13 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,tortank 14 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,cacturne d especes delta 15 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,galifeu 16 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,teraclope 17 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,rapasdepic d especes delta 18 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,massko d especes delta 19 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,groret 20 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,toudoudou 21 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,krabboss d especes delta 22 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,ramboum 23 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,flobio 24 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,charmina 25 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,bekipan d especes delta 26 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,laggron 27 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,florizarre 28 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,reptincel 29 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,reptincel d especes delta 30 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,galifeu 31 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,massko 32 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,gloupti 33 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,herbizarre 34 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,herbizarre 35 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,galegon 36 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,lombre 37 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,flobio 38 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,pifeuil 39 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,polichombr 40 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,skitty 41 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,carabaffe 42 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,carabaffe 43 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,galekid 44 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,bulbizarre 45 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,bulbizarre 46 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,cacnea 47 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,salameche 48 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,salameche d especes delta 49 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,taupiqueur 50 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,skelenox 51 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,dynavolt 52 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,rondoudou 53 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,krabby 54 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,nenupiot 55 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,meditikka 56 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,gobou 57 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,gobou 58 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,chamallot 59 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,grainipiot 60 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,piafabec 61 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,spoink 62 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,carapuce 63 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,carapuce 64 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,poussifeu 65 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,poussifeu 66 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,arcko 67 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,arcko d especes delta 68 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,chuchmur 69 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,goelise 70 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,entretien de leo 71 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,naufrage 72 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,le reseau de cileo 73 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,arret de cristal 74 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,plage de cristal 75 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,echarde de cristal 76 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,double guerison totale 77 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,double boule 78 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,cercle holon 79 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,baie de memoire 80 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,echarde mysterieuse 81 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,poke balle 82 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,pokenav 83 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,point d'echange 84 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,tempete 85 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,recherche d'energie 86 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,potion 87 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,double energie multicolore 88 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,galeking ex 89 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,brasegali ex 90 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,delcatty ex 91 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,brouhabam ex 92 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,groudon ex 93 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,jirachi ex 94 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,kyogre ex 95 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,jungko ex d especes delta 96 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,tengalice ex 97 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,laggron ex 98 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,alakazam star 99 100,09/02/2007,100,Ex
EX : Gardiens de Cristal,celebi star 100 100,09/02/2007,100,Ex
EX : Gardiens du Pouvoir,galeking 1 108,24/08/2008,108,Ex
EX : Gardiens du Pouvoir,altaria 2 108,24/08/2008,108,Ex
EX : Gardiens du Pouvoir,armaldo 3 108,24/08/2008,108,Ex
EX : Gardiens du Pouvoir,branette 4 108,24/08/2008,108,Ex
EX : Gardiens du Pouvoir,brasegali 5 108,24/08/2008,108,Ex
EX : Gardiens du Pouvoir,dracaufeu 6 108,24/08/2008,108,Ex
EX : Gardiens du Pouvoir,vacilys 7 108,24/08/2008,108,Ex
EX : Gardiens du Pouvoir,delcatty 8 108,24/08/2008,108,Ex
EX : Gardiens du Pouvoir,gardevoir 9 108,24/08/2008,108,Ex
EX : Gardiens du Pouvoir,kabutops 10 108,24/08/2008,108,Ex
EX : Gardiens du Pouvoir,mackogneur 11 108,24/08/2008,108,Ex
EX : Gardiens du Pouvoir,raichu 12 108,24/08/2008,108,Ex
